AgentId;TimeStep;OfferedPowerInMW;OfferedChargePrice;OfferedDischargePrice;AwardedChargePower;AwardedDischargePower;AwardedPower;StoredMWh;Revenues;Costs;Profit
7;599428799;1224.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599428801;;;;0.0;-1224.0;-1224.0;6392.0;0.0;0.0;0.0
7;599432399;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599432401;;;;0.0;-122.4;-122.4;6256.0;0.0;0.0;0.0
7;599435999;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599436001;;;;0.0;-428.40000000000003;-428.40000000000003;5780.0;0.0;0.0;0.0
7;599439599;306.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599439601;;;;0.0;-306.0;-306.0;5440.0;0.0;0.0;0.0
7;599443199;61.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599443201;;;;0.0;-61.2;-61.2;5372.0;0.0;0.0;0.0
7;599446799;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599446801;;;;0.0;-122.4;-122.4;5236.0;0.0;0.0;0.0
7;599450399;0.0;0.0;0.0;;;;;;;
7;599450401;;;;0.0;-0.0;0.0;5236.0;0.0;0.0;0.0
7;599453999;-302.22222222222223;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599454001;;;;302.22222222222223;-0.0;302.22222222222223;5508.0;0.0;0.0;0.0
7;599457599;-680.0;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599457601;;;;680.0;-0.0;680.0;6120.0;0.0;0.0;0.0
7;599461199;0.0;0.0;0.0;;;;;;;
7;599461201;;;;0.0;-0.0;0.0;6120.0;0.0;0.0;0.0
7;599464799;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599464801;;;;0.0;-183.6;-183.6;5916.0;0.0;0.0;0.0
7;599468399;244.8;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599468401;;;;0.0;-244.8;-244.8;5644.0;0.0;0.0;0.0
7;599471999;183.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599472001;;;;0.0;-183.6;-183.6;5440.0;0.0;0.0;0.0
7;599475599;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599475601;;;;0.0;-428.40000000000003;-428.40000000000003;4964.0;0.0;0.0;0.0
7;599479199;489.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599479201;;;;0.0;-489.6;-489.6;4420.0;0.0;0.0;0.0
7;599482799;550.8000000000001;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599482801;;;;0.0;-550.8000000000001;-550.8000000000001;3808.0;0.0;0.0;0.0
7;599486399;612.0;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599486401;;;;0.0;-612.0;-612.0;3128.0;0.0;0.0;0.0
7;599489999;550.8000000000001;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599490001;;;;0.0;-550.8000000000001;-550.8000000000001;2516.0;0.0;0.0;0.0
7;599493599;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599493601;;;;0.0;-428.40000000000003;-428.40000000000003;2040.0;0.0;0.0;0.0
7;599497199;489.6;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599497201;;;;0.0;-489.6;-489.6;1496.0;0.0;0.0;0.0
7;599500799;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599500801;;;;0.0;-428.40000000000003;-428.40000000000003;1020.0;0.0;0.0;0.0
7;599504399;428.40000000000003;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599504401;;;;0.0;-428.40000000000003;-428.40000000000003;544.0;0.0;0.0;0.0
7;599507999;367.2;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599508001;;;;0.0;-367.2;-367.2;136.0;0.0;0.0;0.0
7;599511599;122.4;-1.7976931348623157e+308;-1.7976931348623157e+308;;;;;;;
7;599511601;;;;0.0;-122.4;-122.4;0.0;0.0;0.0;0.0
7;599515199;0.0;0.0;0.0;;;;;;;
7;599515201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599518799;0.0;0.0;0.0;;;;;;;
7;599518801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599522399;0.0;0.0;0.0;;;;;;;
7;599522401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599525999;0.0;0.0;0.0;;;;;;;
7;599526001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599529599;0.0;0.0;0.0;;;;;;;
7;599529601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599533199;0.0;0.0;0.0;;;;;;;
7;599533201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599536799;0.0;0.0;0.0;;;;;;;
7;599536801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599540399;0.0;0.0;0.0;;;;;;;
7;599540401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599543999;0.0;0.0;0.0;;;;;;;
7;599544001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599547599;0.0;0.0;0.0;;;;;;;
7;599547601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599551199;0.0;0.0;0.0;;;;;;;
7;599551201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599554799;0.0;0.0;0.0;;;;;;;
7;599554801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599558399;0.0;0.0;0.0;;;;;;;
7;599558401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599561999;0.0;0.0;0.0;;;;;;;
7;599562001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599565599;0.0;0.0;0.0;;;;;;;
7;599565601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599569199;0.0;0.0;0.0;;;;;;;
7;599569201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599572799;0.0;0.0;0.0;;;;;;;
7;599572801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599576399;0.0;0.0;0.0;;;;;;;
7;599576401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599579999;0.0;0.0;0.0;;;;;;;
7;599580001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599583599;0.0;0.0;0.0;;;;;;;
7;599583601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599587199;0.0;0.0;0.0;;;;;;;
7;599587201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599590799;0.0;0.0;0.0;;;;;;;
7;599590801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599594399;0.0;0.0;0.0;;;;;;;
7;599594401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599597999;0.0;0.0;0.0;;;;;;;
7;599598001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599601599;0.0;0.0;0.0;;;;;;;
7;599601601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599605199;0.0;0.0;0.0;;;;;;;
7;599605201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599608799;0.0;0.0;0.0;;;;;;;
7;599608801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599612399;0.0;0.0;0.0;;;;;;;
7;599612401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599615999;0.0;0.0;0.0;;;;;;;
7;599616001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599619599;0.0;0.0;0.0;;;;;;;
7;599619601;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599623199;0.0;0.0;0.0;;;;;;;
7;599623201;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599626799;0.0;0.0;0.0;;;;;;;
7;599626801;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599630399;0.0;0.0;0.0;;;;;;;
7;599630401;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599633999;0.0;0.0;0.0;;;;;;;
7;599634001;;;;0.0;-0.0;0.0;0.0;0.0;0.0;0.0
7;599637599;-1208.888888888889;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599637601;;;;1208.888888888889;-0.0;1208.888888888889;1088.0;0.0;0.0;0.0
7;599641199;-1284.4444444444443;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599641201;;;;1284.4444444444443;-0.0;1284.4444444444443;2244.0;0.0;0.0;0.0
7;599644799;-831.1111111111111;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599644801;;;;831.1111111111111;-0.0;831.1111111111111;2992.0;0.0;0.0;0.0
7;599648399;-1057.7777777777778;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599648401;;;;1057.7777777777778;-0.0;1057.7777777777778;3944.0;0.0;0.0;0.0
7;599651999;-982.2222222222222;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599652001;;;;982.2222222222222;-0.0;982.2222222222222;4828.0;0.0;0.0;0.0
7;599655599;-906.6666666666666;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
7;599655601;;;;906.6666666666666;-0.0;906.6666666666666;5644.0;0.0;0.0;0.0
7;599659199;-982.2222222222222;1.7976931348623157e+308;1.7976931348623157e+308;;;;;;;
